x,y,z
0.08163265306122448,0.5714285714285714,0.0
0.08163265306122448,0.5510204081632653,0.0
0.08163265306122448,0.5306122448979591,0.0
0.08163265306122448,0.5102040816326531,0.0
0.08163265306122448,0.4897959183673469,0.0
0.08163265306122448,0.4693877551020408,0.05
0.08163265306122448,0.4489795918367347,0.0
0.08163265306122448,0.42857142857142855,0.0
0.08163265306122448,0.40816326530612246,0.0
0.08163265306122448,0.3877551020408163,0.0
0.08163265306122448,0.36734693877551017,0.0
0.08163265306122448,0.346938775510204,0.0
0.08163265306122448,0.3265306122448979,0.0
0.08163265306122448,0.30612244897959184,0.0
0.08163265306122448,0.2857142857142857,0.0
0.08163265306122448,0.26530612244897955,0.0
0.08163265306122448,0.2448979591836734,0.0
0.08163265306122448,0.22448979591836726,0.0
0.08163265306122448,0.20408163265306123,0.0
0.08163265306122448,0.18367346938775508,0.0
0.08163265306122448,0.16326530612244894,0.0
0.08163265306122448,0.1428571428571428,0.0
0.08163265306122448,0.12244897959183665,0.0
0.08163265306122448,0.10204081632653061,0.0
0.08163265306122448,0.08163265306122447,0.0
0.08163265306122448,0.061224489795918324,0.0
0.08163265306122448,0.04081632653061218,0.0
0.08163265306122448,0.020408163265306034,0.0
0.08163265306122448,0.0,0.0
0.1020408163265306,0.8979591836734694,0.05
0.1020408163265306,0.8775510204081632,0.15
0.1020408163265306,0.8571428571428571,0.1
0.1020408163265306,0.8367346938775511,0.15
0.1020408163265306,0.8163265306122449,0.05
0.1020408163265306,0.7959183673469388,0.05
0.1020408163265306,0.7755102040816326,0.0
0.1020408163265306,0.7551020408163265,0.05
0.1020408163265306,0.7346938775510204,0.0
0.1020408163265306,0.7142857142857143,0.05
0.1020408163265306,0.6938775510204082,0.05
0.1020408163265306,0.6734693877551021,0.1
0.1020408163265306,0.653061224489796,0.05
0.1020408163265306,0.6326530612244898,0.0
0.1020408163265306,0.6122448979591837,0.0
0.1020408163265306,0.5918367346938775,0.0
0.1020408163265306,0.5714285714285714,0.0
0.1020408163265306,0.5510204081632653,0.0
0.1020408163265306,0.5306122448979592,0.0
0.1020408163265306,0.5102040816326531,0.0
0.1020408163265306,0.489795918367347,0.0
0.1020408163265306,0.46938775510204084,0.0
0.1020408163265306,0.44897959183673475,0.0
0.1020408163265306,0.4285714285714286,0.0
0.1020408163265306,0.40816326530612246,0.0
0.1020408163265306,0.3877551020408163,0.0
0.1020408163265306,0.3673469387755103,0.0
0.1020408163265306,0.34693877551020413,0.0
0.1020408163265306,0.326530612244898,0.0
0.1020408163265306,0.30612244897959184,0.0
0.1020408163265306,0.2857142857142858,0.0
0.1020408163265306,0.26530612244897966,0.0
0.1020408163265306,0.24489795918367352,0.0
0.1020408163265306,0.22448979591836737,0.0
0.1020408163265306,0.20408163265306123,0.0
0.1020408163265306,0.1836734693877552,0.0
0.1020408163265306,0.16326530612244905,0.0
0.1020408163265306,0.1428571428571429,0.0
0.1020408163265306,0.12244897959183676,0.0
0.1020408163265306,0.10204081632653073,0.0
0.1020408163265306,0.08163265306122458,0.0
0.1020408163265306,0.061224489795918435,0.0
0.1020408163265306,0.04081632653061229,0.0
0.1020408163265306,0.020408163265306145,0.0
0.1020408163265306,0.0,0.0
0.12244897959183673,0.8775510204081632,0.0
0.12244897959183673,0.8571428571428571,0.0
0.12244897959183673,0.836734693877551,0.05
0.12244897959183673,0.8163265306122449,0.1
0.12244897959183673,0.7959183673469388,0.0
0.12244897959183673,0.7755102040816326,0.15
0.12244897959183673,0.7551020408163265,0.1
0.12244897959183673,0.7346938775510203,0.05
0.12244897959183673,0.7142857142857143,0.1
0.12244897959183673,0.6938775510204082,0.0
0.12244897959183673,0.673469387755102,0.05
0.12244897959183673,0.653061224489796,0.05
0.12244897959183673,0.6326530612244898,0.0
0.12244897959183673,0.6122448979591837,0.05
0.12244897959183673,0.5918367346938775,0.0
0.12244897959183673,0.5714285714285714,0.0
0.12244897959183673,0.5510204081632653,0.0
0.12244897959183673,0.5306122448979591,0.05
0.12244897959183673,0.5102040816326531,0.0
0.12244897959183673,0.4897959183673469,0.0
0.12244897959183673,0.46938775510204084,0.0
0.12244897959183673,0.4489795918367347,0.0
0.12244897959183673,0.4285714285714286,0.0
0.12244897959183673,0.40816326530612246,0.05
0.12244897959183673,0.3877551020408163,0.0
0.12244897959183673,0.36734693877551017,0.0
0.12244897959183673,0.34693877551020413,0.0
0.12244897959183673,0.326530612244898,0.0
0.12244897959183673,0.30612244897959184,0.0
0.12244897959183673,0.2857142857142857,0.0
0.12244897959183673,0.26530612244897966,0.0
0.12244897959183673,0.24489795918367352,0.0
0.12244897959183673,0.22448979591836737,0.0
0.12244897959183673,0.20408163265306123,0.0
0.12244897959183673,0.18367346938775508,0.0
0.12244897959183673,0.16326530612244905,0.0
0.12244897959183673,0.1428571428571429,0.0
0.12244897959183673,0.12244897959183676,0.0
0.12244897959183673,0.10204081632653061,0.0
0.12244897959183673,0.08163265306122458,0.0
0.12244897959183673,0.061224489795918435,0.0
0.12244897959183673,0.04081632653061229,0.0
0.12244897959183673,0.020408163265306145,0.0
0.12244897959183673,0.0,0.0
0.14285714285714285,0.8571428571428572,0.05
0.14285714285714285,0.8367346938775511,0.05
0.14285714285714285,0.8163265306122449,0.0
0.14285714285714285,0.7959183673469389,0.05
0.14285714285714285,0.7755102040816327,0.05
0.14285714285714285,0.7551020408163266,0.0
0.14285714285714285,0.7346938775510204,0.0
0.14285714285714285,0.7142857142857143,0.05
0.14285714285714285,0.6938775510204083,0.05
0.14285714285714285,0.6734693877551021,0.0
0.14285714285714285,0.653061224489796,0.0
0.14285714285714285,0.6326530612244898,0.0
0.14285714285714285,0.6122448979591837,0.0
0.14285714285714285,0.5918367346938775,0.0
0.14285714285714285,0.5714285714285714,0.0
0.14285714285714285,0.5510204081632654,0.0
0.14285714285714285,0.5306122448979592,0.0
0.14285714285714285,0.5102040816326531,0.0
0.14285714285714285,0.489795918367347,0.0
0.14285714285714285,0.46938775510204084,0.0
0.14285714285714285,0.44897959183673475,0.0
0.14285714285714285,0.4285714285714286,0.0
0.14285714285714285,0.40816326530612246,0.0
0.14285714285714285,0.38775510204081637,0.0
0.14285714285714285,0.3673469387755102,0.0
0.14285714285714285,0.34693877551020413,0.0
0.14285714285714285,0.326530612244898,0.0
0.14285714285714285,0.30612244897959184,0.0
0.14285714285714285,0.2857142857142857,0.0
0.14285714285714285,0.26530612244897955,0.0
0.14285714285714285,0.24489795918367352,0.0
0.14285714285714285,0.22448979591836737,0.0
0.14285714285714285,0.20408163265306123,0.0
0.14285714285714285,0.18367346938775508,0.0
0.14285714285714285,0.16326530612244894,0.0
0.14285714285714285,0.1428571428571429,0.0
0.14285714285714285,0.12244897959183676,0.0
0.14285714285714285,0.10204081632653061,0.0
0.14285714285714285,0.08163265306122447,0.0
0.14285714285714285,0.061224489795918324,0.0
0.14285714285714285,0.04081632653061229,0.0
0.14285714285714285,0.020408163265306145,0.0
0.14285714285714285,0.0,0.0
0.16326530612244897,0.8367346938775511,0.0
0.16326530612244897,0.8163265306122449,0.05
0.16326530612244897,0.7959183673469388,0.0
0.16326530612244897,0.7755102040816327,0.0
0.16326530612244897,0.7551020408163266,0.0
0.16326530612244897,0.7346938775510204,0.05
0.16326530612244897,0.7142857142857143,0.0
0.16326530612244897,0.6938775510204082,0.0
0.16326530612244897,0.6734693877551021,0.0
0.16326530612244897,0.653061224489796,0.0
0.16326530612244897,0.6326530612244898,0.0
0.16326530612244897,0.6122448979591837,0.0
0.16326530612244897,0.5918367346938775,0.0
0.16326530612244897,0.5714285714285714,0.0
0.16326530612244897,0.5510204081632653,0.0
0.16326530612244897,0.5306122448979592,0.0
0.16326530612244897,0.5102040816326531,0.0
0.16326530612244897,0.4897959183673469,0.0
0.16326530612244897,0.46938775510204084,0.0
0.16326530612244897,0.4489795918367347,0.0
0.16326530612244897,0.4285714285714286,0.0
0.16326530612244897,0.40816326530612246,0.0
0.16326530612244897,0.3877551020408163,0.0
0.16326530612244897,0.3673469387755102,0.0
0.16326530612244897,0.3469387755102041,0.0
0.16326530612244897,0.326530612244898,0.0
0.16326530612244897,0.30612244897959184,0.0
0.16326530612244897,0.2857142857142857,0.0
0.16326530612244897,0.26530612244897955,0.0
0.16326530612244897,0.2448979591836734,0.0
0.16326530612244897,0.22448979591836737,0.0
0.16326530612244897,0.20408163265306123,0.0
0.16326530612244897,0.18367346938775508,0.0
0.16326530612244897,0.16326530612244894,0.0
0.16326530612244897,0.1428571428571428,0.0
0.16326530612244897,0.12244897959183676,0.0
0.16326530612244897,0.10204081632653061,0.0
0.16326530612244897,0.08163265306122447,0.0
0.16326530612244897,0.061224489795918324,0.0
0.16326530612244897,0.04081632653061218,0.0
0.16326530612244897,0.020408163265306145,0.0
0.16326530612244897,0.0,0.0
0.18367346938775508,0.8163265306122449,0.05
0.18367346938775508,0.7959183673469388,0.0
0.18367346938775508,0.7755102040816326,0.0
0.18367346938775508,0.7551020408163266,0.0
0.18367346938775508,0.7346938775510204,0.0
0.18367346938775508,0.7142857142857143,0.0
0.18367346938775508,0.6938775510204082,0.0
0.18367346938775508,0.673469387755102,0.0
0.18367346938775508,0.653061224489796,0.1
0.18367346938775508,0.6326530612244898,0.0
0.18367346938775508,0.6122448979591837,0.0
0.18367346938775508,0.5918367346938775,0.0
0.18367346938775508,0.5714285714285714,0.0
0.18367346938775508,0.5510204081632653,0.0
0.18367346938775508,0.5306122448979591,0.0
0.18367346938775508,0.5102040816326531,0.0
0.18367346938775508,0.4897959183673469,0.0
0.18367346938775508,0.4693877551020408,0.0
0.18367346938775508,0.4489795918367347,0.0
0.18367346938775508,0.42857142857142855,0.0
0.18367346938775508,0.40816326530612246,0.0
0.18367346938775508,0.3877551020408163,0.0
0.18367346938775508,0.36734693877551017,0.0
0.18367346938775508,0.3469387755102041,0.0
0.18367346938775508,0.32653061224489793,0.0
0.18367346938775508,0.30612244897959184,0.0
0.18367346938775508,0.2857142857142857,0.0
0.18367346938775508,0.26530612244897955,0.0
0.18367346938775508,0.2448979591836734,0.0
0.18367346938775508,0.22448979591836726,0.0
0.18367346938775508,0.20408163265306123,0.0
0.18367346938775508,0.18367346938775508,0.0
0.18367346938775508,0.16326530612244894,0.0
0.18367346938775508,0.1428571428571428,0.0
0.18367346938775508,0.12244897959183665,0.0
0.18367346938775508,0.10204081632653061,0.0
0.18367346938775508,0.08163265306122447,0.0
0.18367346938775508,0.061224489795918324,0.0
0.18367346938775508,0.04081632653061218,0.0
0.18367346938775508,0.020408163265306034,0.0
0.18367346938775508,0.0,0.0
0.2040816326530612,0.7959183673469388,0.0
0.2040816326530612,0.7755102040816326,0.0
0.2040816326530612,0.7551020408163265,0.0
0.2040816326530612,0.7346938775510204,0.0
0.2040816326530612,0.7142857142857143,0.0
0.2040816326530612,0.6938775510204082,0.0
0.2040816326530612,0.673469387755102,0.05
0.2040816326530612,0.653061224489796,0.0
0.2040816326530612,0.6326530612244898,0.0
0.2040816326530612,0.6122448979591837,0.0
0.2040816326530612,0.5918367346938775,0.05
0.2040816326530612,0.5714285714285714,0.0
0.2040816326530612,0.5510204081632653,0.0
0.2040816326530612,0.5306122448979592,0.0
0.2040816326530612,0.5102040816326531,0.0
0.2040816326530612,0.489795918367347,0.0
0.2040816326530612,0.46938775510204084,0.0
0.2040816326530612,0.4489795918367347,0.0
0.2040816326530612,0.4285714285714286,0.0
0.2040816326530612,0.40816326530612246,0.0
0.2040816326530612,0.38775510204081637,0.0
0.2040816326530612,0.3673469387755102,0.0
0.2040816326530612,0.34693877551020413,0.0
0.2040816326530612,0.326530612244898,0.0
0.2040816326530612,0.30612244897959184,0.0
0.2040816326530612,0.2857142857142857,0.0
0.2040816326530612,0.26530612244897966,0.0
0.2040816326530612,0.24489795918367352,0.0
0.2040816326530612,0.22448979591836737,0.0
0.2040816326530612,0.20408163265306123,0.0
0.2040816326530612,0.1836734693877552,0.0
0.2040816326530612,0.16326530612244905,0.0
0.2040816326530612,0.1428571428571429,0.0
0.2040816326530612,0.12244897959183676,0.0
0.2040816326530612,0.10204081632653061,0.0
0.2040816326530612,0.08163265306122458,0.0
0.2040816326530612,0.061224489795918435,0.0
0.2040816326530612,0.04081632653061229,0.0
0.2040816326530612,0.020408163265306145,0.0
0.2040816326530612,0.0,0.0
0.22448979591836732,0.7755102040816326,0.0
0.22448979591836732,0.7551020408163265,0.0
0.22448979591836732,0.7346938775510203,0.0
0.22448979591836732,0.7142857142857143,0.0
0.22448979591836732,0.6938775510204082,0.0
0.22448979591836732,0.673469387755102,0.05
0.22448979591836732,0.6530612244897959,0.0
0.22448979591836732,0.6326530612244898,0.0
0.22448979591836732,0.6122448979591837,0.0
0.22448979591836732,0.5918367346938775,0.0
0.22448979591836732,0.5714285714285714,0.0
0.22448979591836732,0.5510204081632653,0.0
0.22448979591836732,0.5306122448979591,0.0
0.22448979591836732,0.5102040816326531,0.0
0.22448979591836732,0.4897959183673469,0.0
0.22448979591836732,0.46938775510204084,0.0
0.22448979591836732,0.4489795918367347,0.0
0.22448979591836732,0.42857142857142855,0.0
0.22448979591836732,0.40816326530612246,0.0
0.22448979591836732,0.3877551020408163,0.0
0.22448979591836732,0.3673469387755102,0.0
0.22448979591836732,0.3469387755102041,0.0
0.22448979591836732,0.326530612244898,0.0
0.22448979591836732,0.30612244897959184,0.0
0.22448979591836732,0.2857142857142857,0.0
0.22448979591836732,0.26530612244897955,0.0
0.22448979591836732,0.24489795918367352,0.0
0.22448979591836732,0.22448979591836737,0.0
0.22448979591836732,0.20408163265306123,0.0
0.22448979591836732,0.18367346938775508,0.0
0.22448979591836732,0.16326530612244905,0.0
0.22448979591836732,0.1428571428571429,0.0
0.22448979591836732,0.12244897959183676,0.0
0.22448979591836732,0.10204081632653061,0.0
0.22448979591836732,0.08163265306122447,0.0
0.22448979591836732,0.061224489795918435,0.0
0.22448979591836732,0.04081632653061229,0.0
0.22448979591836732,0.020408163265306145,0.0
0.22448979591836732,0.0,0.0
0.24489795918367346,0.7551020408163265,0.05
0.24489795918367346,0.7346938775510203,0.0
0.24489795918367346,0.7142857142857142,0.0
0.24489795918367346,0.6938775510204082,0.0
0.24489795918367346,0.673469387755102,0.0
0.24489795918367346,0.6530612244897959,0.0
0.24489795918367346,0.6326530612244897,0.0
0.24489795918367346,0.6122448979591837,0.0
0.24489795918367346,0.5918367346938775,0.0
0.24489795918367346,0.5714285714285714,0.0
0.24489795918367346,0.5510204081632653,0.0
0.24489795918367346,0.5306122448979591,0.0
0.24489795918367346,0.510204081632653,0.0
0.24489795918367346,0.4897959183673469,0.0
0.24489795918367346,0.4693877551020408,0.0
0.24489795918367346,0.4489795918367347,0.0
0.24489795918367346,0.42857142857142855,0.0
0.24489795918367346,0.4081632653061224,0.0
0.24489795918367346,0.3877551020408163,0.0
0.24489795918367346,0.36734693877551017,0.0
0.24489795918367346,0.3469387755102041,0.0
0.24489795918367346,0.32653061224489793,0.0
0.24489795918367346,0.30612244897959184,0.0
0.24489795918367346,0.2857142857142857,0.0
0.24489795918367346,0.26530612244897955,0.0
0.24489795918367346,0.2448979591836734,0.0
0.24489795918367346,0.22448979591836737,0.0
0.24489795918367346,0.20408163265306123,0.0
0.24489795918367346,0.18367346938775508,0.0
0.24489795918367346,0.16326530612244894,0.0
0.24489795918367346,0.1428571428571429,0.0
0.24489795918367346,0.12244897959183676,0.0
0.24489795918367346,0.10204081632653061,0.0
0.24489795918367346,0.08163265306122447,0.0
0.24489795918367346,0.061224489795918324,0.0
0.24489795918367346,0.04081632653061229,0.0
0.24489795918367346,0.020408163265306145,0.0
0.24489795918367346,0.0,0.0
0.26530612244897955,0.7346938775510204,0.0
0.26530612244897955,0.7142857142857143,0.0
0.26530612244897955,0.6938775510204082,0.0
0.26530612244897955,0.6734693877551021,0.0
0.26530612244897955,0.653061224489796,0.0
0.26530612244897955,0.6326530612244898,0.0
0.26530612244897955,0.6122448979591837,0.0
0.26530612244897955,0.5918367346938775,0.0
0.26530612244897955,0.5714285714285714,0.0
0.26530612244897955,0.5510204081632654,0.0
0.26530612244897955,0.5306122448979592,0.0
0.26530612244897955,0.5102040816326531,0.0
0.26530612244897955,0.4897959183673469,0.0
0.26530612244897955,0.46938775510204084,0.0
0.26530612244897955,0.4489795918367347,0.0
0.26530612244897955,0.4285714285714286,0.0
0.26530612244897955,0.40816326530612246,0.0
0.26530612244897955,0.3877551020408163,0.0
0.26530612244897955,0.3673469387755102,0.0
0.26530612244897955,0.3469387755102041,0.0
0.26530612244897955,0.326530612244898,0.0
0.26530612244897955,0.30612244897959184,0.0
0.26530612244897955,0.2857142857142857,0.0
0.26530612244897955,0.2653061224489796,0.0
0.26530612244897955,0.24489795918367346,0.0
0.26530612244897955,0.22448979591836737,0.0
0.26530612244897955,0.20408163265306123,0.0
0.26530612244897955,0.18367346938775508,0.0
0.26530612244897955,0.16326530612244894,0.0
0.26530612244897955,0.1428571428571428,0.0
0.26530612244897955,0.12244897959183676,0.0
0.26530612244897955,0.10204081632653061,0.0
0.26530612244897955,0.08163265306122447,0.0
0.26530612244897955,0.061224489795918324,0.0
0.26530612244897955,0.04081632653061218,0.0
0.26530612244897955,0.020408163265306145,0.0
0.26530612244897955,0.0,0.0
0.2857142857142857,0.7142857142857143,0.0
0.2857142857142857,0.6938775510204082,0.0
0.2857142857142857,0.673469387755102,0.0
0.2857142857142857,0.653061224489796,0.0
0.2857142857142857,0.6326530612244898,0.0
0.2857142857142857,0.6122448979591837,0.0
0.2857142857142857,0.5918367346938775,0.0
0.2857142857142857,0.5714285714285714,0.0
0.2857142857142857,0.5510204081632653,0.0
0.2857142857142857,0.5306122448979592,0.0
0.2857142857142857,0.5102040816326531,0.0
0.2857142857142857,0.4897959183673469,0.0
0.2857142857142857,0.4693877551020408,0.0
0.2857142857142857,0.4489795918367347,0.0
0.2857142857142857,0.42857142857142855,0.0
0.2857142857142857,0.40816326530612246,0.0
0.2857142857142857,0.3877551020408163,0.0
0.2857142857142857,0.36734693877551017,0.0
0.2857142857142857,0.3469387755102041,0.0
0.2857142857142857,0.32653061224489793,0.0
0.2857142857142857,0.30612244897959184,0.0
0.2857142857142857,0.2857142857142857,0.0
0.2857142857142857,0.26530612244897955,0.0
0.2857142857142857,0.24489795918367346,0.0
0.2857142857142857,0.22448979591836732,0.0
0.2857142857142857,0.20408163265306123,0.0
0.2857142857142857,0.18367346938775508,0.0
0.2857142857142857,0.16326530612244894,0.0
0.2857142857142857,0.1428571428571428,0.0
0.2857142857142857,0.12244897959183665,0.0
0.2857142857142857,0.10204081632653061,0.0
0.2857142857142857,0.08163265306122447,0.0
0.2857142857142857,0.061224489795918324,0.0
0.2857142857142857,0.04081632653061218,0.0
0.2857142857142857,0.020408163265306034,0.0
0.2857142857142857,0.0,0.0
0.3061224489795918,0.6938775510204083,0.0
0.3061224489795918,0.6734693877551021,0.0
0.3061224489795918,0.653061224489796,0.0
0.3061224489795918,0.6326530612244899,0.0
0.3061224489795918,0.6122448979591838,0.0
0.3061224489795918,0.5918367346938777,0.0
0.3061224489795918,0.5714285714285715,0.0
